timestamp,timeframe,category,rank,address,pnl,volume,userName
2026-03-05 04:47:53,day,overall,1,0xdc876e6873772d38716fda7f2452a78d426d7ab6,333713.4906401406,871664.549218,432614799197
2026-03-05 04:47:53,day,overall,2,0xe20a1538293903b746ffe6c4ce2d5c3c0300e469,265511.86911991856,817599.1575340001,gopatriots
2026-03-05 04:47:53,day,overall,3,0x2a2c53bd278c04da9962fcf96490e17f3dfb9bc1,198769.19870546027,2522275.9788619997,0x2a2C53bD278c04DA9962Fcf96490E17F3DfB9Bc1-1772479215461
2026-03-05 04:47:53,day,overall,4,0xa71093cafc0c099b4ccab24c3cb8018d817923c4,138625.0,0.0,Talvez10
2026-03-05 04:47:53,day,overall,5,0xa8e089ade142c95538e06196e09c85681112ad50,117646.04037091648,240397.39326599997,Wannac
2026-03-05 04:47:53,day,overall,6,0x6ac5bb06a9eb05641fd5e82640268b92f3ab4b6e,99223.51294638446,424434.10447200004,0p0jogggg
2026-03-05 04:47:53,day,overall,7,0x8e433d051bfb5cc6a1f7e5a0452029b7ffb4a3cd,70322.9113096036,673544.8494700001,hotdogcat
2026-03-05 04:47:53,day,overall,8,0xaa075924e1dc7cff3b9fab67401126338c4d2125,65917.80537641677,208460.713827,rustin
2026-03-05 04:47:53,day,overall,9,0xc660ae71765d0d9eaf5fa8328c1c959841d2bd28,59981.313726219,109839.12,TradeurSanders
2026-03-05 04:47:53,day,overall,10,0x6a72f61820b26b1fe4d956e17b6dc2a1ea3033ee,53956.2855683323,313511.52437299996,kch123
2026-03-05 04:47:53,day,overall,11,0xee613b3fc183ee44f9da9c05f53e2da107e3debf,50835.29592919978,586063.9924150001,sovereign2013
2026-03-05 04:47:53,day,overall,12,0xc65ca4755436f82d8eb461e65781584b8cadea39,49832.116414502736,0.0,UAEVALORANTFAN
2026-03-05 04:47:53,day,overall,13,0x26437896ed9dfeb2f69765edcafe8fdceaab39ae,46141.02635934751,0.0,Latina
2026-03-05 04:47:53,day,overall,14,0x8f037a2e4fd49d11267f4ab874ab7ba745ac64d6,41048.15846799613,125310.054258,Anointed-Connect
