timestamp,timeframe,category,rank,address,pnl,volume,userName
2026-07-13 06:23:04,day,overall,1,0x2c335066fe58fe9237c3d3dc7b275c2a034a0563,230929.68844933854,1393981.001739,0x2c335066FE58fe9237c3d3Dc7b275C2a034a0563-1759935795465
2026-07-13 06:23:04,day,overall,2,0xb3cfe7615d64db8dfa743a1b1a2b976911460ebd,45381.48680723275,108678.70089800001,omoi0i0
2026-07-13 06:23:04,day,overall,3,0xe558bb7b02ea489d772bd34f14cc845e391fdcd2,36982.76823699975,56435.79,User1244322
2026-07-13 06:23:04,day,overall,4,0x1a2f67124f12eaa88be0f6683a95abede555647a,30189.526457999775,76287.31,uptime0724
2026-07-13 06:23:04,day,overall,5,0xb4d250f58c26840e09723a83ce9c8149aa32ce99,19849.036535290936,144399.12013,alpheclabs
2026-07-13 06:23:04,day,overall,6,0x3a8aa345d5db7ec5138298c8c4f4540259be7699,19651.54020038548,137.98857,TheReturnOfDarthMaul
2026-07-13 06:23:04,day,overall,7,0xccf128f31a3af399c40dd9854c83b60101dd25a0,19617.171256521062,29531.939409,reakt2026
2026-07-13 06:23:04,day,overall,8,0xff80bb23621f03fc6300808730316c78abe09b4d,17692.09245232401,58043.19713,Zenhack
2026-07-13 06:23:04,day,overall,9,0x0c0e270cf879583d6a0142fc817e05b768d0434e,15994.62863157613,121051.36,The Spirit of Ukraine>UMA
2026-07-13 06:23:04,day,overall,10,0x70dc005e4abe3a4f66d80686372535219fe11dfd,14916.2472115094,82842.851213,0x70dc005E4aBE3a4f66d80686372535219Fe11dFd-1774415209836
2026-07-13 06:23:04,day,overall,11,0xd218e474776403a330142299f7796e8ba32eb5c9,14858.18498537164,50892.515694999995,cigarettes
2026-07-13 06:23:04,day,overall,12,0x684baa57c338c2549aec0aa3f034f695d72a8409,13398.797418835,8364.399625,monkeymashingkeyboard
2026-07-13 06:23:04,day,overall,13,0x7b02b2bac2a30ed5e40b7094e734f4c3dc2a4991,13139.364683531749,79279.34310900001,foodenjoyer
2026-07-13 06:23:04,day,overall,14,0x511f9c771449162349795d17becf8b37031acbe1,11638.156686876551,189093.91615600002,Bigggggggg
2026-07-13 06:23:04,day,overall,15,0xfea31bc088000ff909be1dfd8d0e3f2c7ef2d227,11623.650799190536,30.0,ndb1
2026-07-13 06:23:04,day,overall,16,0xdbf16bcffa41bd95faec2640daa2c95ab2bd86b5,11089.329120734888,0.0,UnderperformingForALiving
2026-07-13 06:23:04,day,overall,17,0x027e587a1086809d1a00f22216bef6a808f1c97f,10715.444880769364,14278.498418,AndreasSchm
2026-07-13 06:23:04,day,overall,18,0xba389f76b0119aed07c53c9029852664bd97e406,10291.961028191086,6577.000007,joblessfinalboss
2026-07-13 06:23:04,day,overall,19,0xd76930596edbb8c784dcc48f52140875bcd4f90c,9413.512672497029,0.0,dodca
2026-07-13 06:23:04,day,overall,20,0x04e6840687847a98f9ecfbb512a8c8b98d073914,9365.023192700002,12026.152487,paquitomillonario
2026-07-13 06:23:04,day,overall,21,0x69c5c6f6a4dda665991c203bc8d5df3e006b1e01,9094.810104544507,232810.37471700003,Themsnw
2026-07-13 06:23:04,day,overall,22,0x84cfffc3f16dcc353094de30d4a45226eccd2f63,8111.4692066475545,151357.76999999996,mooseborzoi
2026-07-13 06:23:04,day,overall,23,0x5e6e2c3f06686f2607b86c90e35f536e81a1be00,8104.078089660041,102347.11,fmychudlife
2026-07-13 06:23:04,day,overall,24,0x5268527977f700f9bf9b6d5cd843859e4e70135d,7495.29083864484,168342.329196,HomeRunHazard
2026-07-13 06:23:04,day,overall,25,0xe91171f655be1568e4c63f29663c0028649e3d4e,7347.603935209348,26342.289919000003,0xE91171f655bE1568e4c63f29663c0028649e3d4e-1765651946286
2026-07-13 06:23:04,day,overall,26,0xdf17f4a8dd01a4cfa6fc3da323a2baee5f8697d1,7155.2551414278405,18825.23,bahibahibahi
2026-07-13 06:23:04,day,overall,27,0x542aae10712e812bd71d792861ec5a570aa8a81b,6849.046933524973,1460.82,Blind Chicken
2026-07-13 06:23:04,day,overall,28,0xc487a65e48552b964a46df520eed1029aec8b127,6076.107199639997,0.0,KyeZX
2026-07-13 06:23:04,day,overall,29,0x2a62b7575b1b2afe094e20685adf12639972ab67,6072.547189079998,9200.465438,pertiolw2
2026-07-13 06:23:04,day,overall,30,0x056941f14cb6f6d8c0d6b83988f2ea2e61a6f656,5699.684249999998,16553.07,bagadodg
2026-07-13 06:23:04,day,overall,31,0xb272505077cc2c6bde5acca133ea6364152e5030,5669.090188639959,12414.856661000002,FifaFred
2026-07-13 06:23:04,day,overall,32,0x8717513a2f3936b09dde0a7da636a4da1b0b32c2,5664.983907350021,0.0,92221
2026-07-13 06:23:04,day,overall,33,0x8d06b69858838de58452d964bbde54b33f6a7910,5652.110781365191,87679.865945,AlexMercerOne
2026-07-13 06:23:04,day,overall,34,0xf0318c32136c2db7fec88b84869aee6a1106c80c,5515.8368708505295,423219.30500399997,BreakTheBank
2026-07-13 06:23:04,day,overall,35,0x9df5166f93d6a65ac3c3428d8644b2e7175361e1,5499.149745694972,0.0,novice99
2026-07-13 06:23:04,day,overall,36,0x744c072005bde6ddab8764a7477f61d3d22ae37f,5300.362763623689,9588.593026999999,Egozic86
2026-07-13 06:23:04,day,overall,37,0x83720820a8aa6c3f20ad71850e7a1a17d16c5223,5253.103221651094,6333.221489,Jsram
2026-07-13 06:23:04,day,overall,38,0x476e1322d1a412fa0325527b8c3bc5e707b1396d,5184.561110737937,0.0,asparagus2012
2026-07-13 06:23:04,day,overall,39,0xbddf61af533ff524d27154e589d2d7a81510c684,4869.3759060306475,0.0,Countryside
2026-07-13 06:23:04,day,overall,40,0x3a6a2e7a7707c720219228eb8efa7398bc0e458e,4861.065728865971,0.0,thesingularityisnear
2026-07-13 06:23:04,day,overall,41,0xdd517b727b1445d9744d23bba5856dd06e5f1041,4657.777776538904,0.0,0xdd517b727B1445d9744D23BBa5856dd06E5F1041-1776442164856
2026-07-13 06:23:04,day,overall,42,0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,4597.492559205155,181539.84124300003,ArmageddonRewardsBilly
2026-07-13 06:23:04,day,overall,43,0xd5996a7738bd07b91b728f1fd4a5f9c6de32bf55,4591.62485779971,66097.781437,Biyinggogogo
2026-07-13 06:23:04,day,overall,44,0xe549581668a5751c1972d3ad2d1991d900bd2d54,4568.295812159777,53.891886,Allezpapa
2026-07-13 06:23:04,day,overall,45,0x25b23e01a7d90e25871d1098841f25e856943b9e,4555.142193488038,4480.118945000001,winnerSpecter
2026-07-13 06:23:04,day,overall,46,0x768c6fa17d2809b50f0b458550b795dee9bc015d,4516.255944100005,0.0,Djfere
2026-07-13 06:23:04,day,overall,47,0xf55c1a3c58950d8b03eecc31d1a0d71aefc50afe,4474.351579710026,0.0,NECRO-VOID
2026-07-13 06:23:04,day,overall,48,0x21b70de5fa3532afbf51a5d177e76b1e7e17c861,4095.502668625005,100.53372499999999,mythos1.8
2026-07-13 06:23:04,day,overall,49,0x301e286fd88abb7cda0a19a24e4dc4823c4db752,4087.4511251606336,12059.405638,fred4332
2026-07-13 06:23:04,day,overall,50,0x7300833941f579802d58791eb1d0152c1b17e52c,3891.2862337551837,5679.9349999999995,PontiusPilate
2026-07-13 06:23:04,day,overall,51,0x93fb8127a1b21a112b11af936361225df0563e4a,3826.1598740047393,122.1111,LlamaLoco0000
2026-07-13 06:23:04,day,overall,52,0x714a685b5454ea4d52979563bbafa77b8168ab2f,3813.215599579402,68042.195679,pada
2026-07-13 06:23:04,day,overall,53,0x1aa20e9c2b2a3963dabb3bf8b36b39abbe2030cc,3788.937710490034,0.0,qinlaoban
2026-07-13 06:23:04,day,overall,54,0xdec666674a78ff178668dd1fd034219827921d8e,3650.000000000001,10000.0,lalabihun
2026-07-13 06:23:04,day,overall,55,0x37e20a5d354c4ab6d89387eefea1908555494b92,3514.1418150667378,9324.233769999999,btcookiedough555
2026-07-13 06:23:04,day,overall,56,0x134a63b764ac7b008356e8db1857db94e6b09e42,3500.491973161177,0.0,Bertapotamous
2026-07-13 06:23:04,day,overall,57,0x26f8af9d49328e5fdae2c24e62e5c523bebd3452,3494.669827644888,17008.0,Mr.Ape
2026-07-13 06:23:04,day,overall,58,0x0c2619b92cd24c8d7f347244cba2af3275f1d223,3477.927382327921,6074.422543,tugator
2026-07-13 06:23:04,day,overall,59,0x32d21c404498db353bd2bc47b5a35e7256908850,3465.4463187942447,30479.606949,humkyakare
2026-07-13 06:23:04,day,overall,60,0x5a218c7ad04135830a45c41aaed7294df7809318,3447.8930015906653,49875.143258000004,balthazar
2026-07-13 06:23:04,day,overall,61,0xa022ba0a68e11a78348382ff168601012d4d77f8,3422.1443738011076,0.0,yungstalin
2026-07-13 06:23:04,day,overall,62,0xa309f903dbbd559e87d8d368834b8e41355c4cf2,3371.706077982868,3702.646665,dlkf
2026-07-13 06:23:04,day,overall,63,0xeef6ad0e40c33f6703de88327f27f5e3d4aecd4c,3337.847139782879,5164.989211,Waitimcooking
2026-07-13 06:23:04,day,overall,64,0xacf8383491688a61a0e4dbba060122ba031be791,3300.3592077700055,12286.09,0xacF8383491688a61a0e4dbbA060122ba031be791-1776974711316
2026-07-13 06:23:04,day,overall,65,0xe1a24206ed13433b70c603424c8a616b691d14b8,3282.499999999898,0.0,sss.tier
2026-07-13 06:23:04,day,overall,66,0x1a6692c85ec7ab4503ae10bd8a30da8e0ca4ae5e,3232.519813035862,0.0,fenglin5945
2026-07-13 06:23:04,day,overall,67,0x9c76cdb43fb46454da005fbc82047a64a18ec926,3229.7341842203787,357.31294,Bagwell306
2026-07-13 06:23:04,day,overall,68,0xa1f39b9b21a7bfb0f540cf106b92e240c7b7d99c,3223.1247867330967,98.104939,facai86868
2026-07-13 06:23:04,day,overall,69,0x0d50d8b4407447eadb428fe20e48deaa84d8aec0,3184.3818732999935,0.0,0x0D50d8b4407447eAdb428fE20E48dEaa84D8AeC0-1778592192986
2026-07-13 06:23:04,day,overall,70,0x03805a13a0b3e058f55f6c6af95389d4f431073d,3141.8211891843252,43908.647348000006,donthackme
2026-07-13 06:23:04,day,overall,71,0x8a80528dce46711a54aa3455c2cc81dea51e11c5,2972.3601495002276,59501.147565,tenpercenttest
2026-07-13 06:23:04,day,overall,72,0xc1b4bfdc36eaa5c09e7231c61e5e44c5463f624f,2963.4612071873853,86431.306173,sir-upalot
2026-07-13 06:23:04,day,overall,73,0x9cb990f1862568a63d8601efeebe0304225c32f2,2962.515186972625,38605.327894999995,jtwyslljy
2026-07-13 06:23:04,day,overall,74,0x547f2917d51f2e63ab382dcf641d4e0240162937,2923.5864511270192,17618.440829,0x547f2917D51F2e63ab382DCF641d4E0240162937-1782667852436
2026-07-13 06:23:04,day,overall,75,0xd619b68e64f256f8ddd185b261c8679eacf0c461,2884.7438325746107,1821.416705,CAcap
2026-07-13 06:23:04,day,overall,76,0x076daa87c4fe1a85402a9b6b8e0a866224388d4c,2849.8485618769264,36916.780119999996,
2026-07-13 06:23:04,day,overall,77,0x0af037c59ede5b3b2a6625f23923057d8296d425,2826.450602840003,6025.19,Protruder
2026-07-13 06:23:04,day,overall,78,0xeebde7a0e019a63e6b476eb425505b7b3e6eba30,2807.6842243098454,295595.171822,Bonereaper
2026-07-13 06:23:04,day,overall,79,0x0c7c5204404e9d5402d258fedac59c7212bae4cb,2703.7912525451684,43618.590367000004,OhioRiskManagement
2026-07-13 06:23:04,day,overall,80,0x06dc51826bc524d9a83770e7de9dd7e005b04524,2577.9234540765174,199881.989402,0x06dc51826bc524d9a83770e7de9dd7e005b0452
2026-07-13 06:23:04,day,overall,81,0xec690ecdbe75275f390d9460b112dfc53ae36fba,2564.8588639200407,16688.42,nottolost
2026-07-13 06:23:04,day,overall,82,0x7a0219bca476b3640c09fb2e6068176bf80d3b38,2543.367695055,0.0,copa1970
2026-07-13 06:23:04,day,overall,83,0x791ec218f0d71aa4b4de0d6a19892601e15a967c,2506.7281134686723,21193.485513,0x0F9D53Bf3c96e7fa632ce561Ae262b1e7A560feC-1775614928518
2026-07-13 06:23:04,day,overall,84,0x5195a3d459a40e6503ccf19798f3cd9551b0d864,2480.7420411224884,38392.59894900001,wqewqa
2026-07-13 06:23:04,day,overall,85,0xbc651060abb7c5f99988c352c8f4f8b2fb2696c8,2423.5751560000026,3728.571427,double6
2026-07-13 06:23:04,day,overall,86,0xc6dd722558dbfbd8fa780efcbe819ed8c6604b9f,2422.428717730951,0.0,tourists
2026-07-13 06:23:04,day,overall,87,0xc01ff7687f1380629b83fcd7b6767875c399cd8e,2388.1317084545044,160.0,0xc01Ff7687F1380629B83fCd7b6767875C399cD8e-1771186644539
2026-07-13 06:23:04,day,overall,88,0x22761026b64f1f31e9d0ca7318c86922c454efd0,2230.364733999999,0.0,brathakangoorucantgrapple
2026-07-13 06:23:04,day,overall,89,0x3fd9a838ded6eb832baab3ccbcb5e934e3871ef0,2225.910802348517,0.0,therighteousdog
2026-07-13 06:23:04,day,overall,90,0x95fa4cc0be88b13a60529a651d82f940f38466b3,2216.3086314662214,44323.09499800001,lkkdnfa
2026-07-13 06:23:04,day,overall,91,0x3c593aeb73ebdadbc9ce76d4264a6a2af4011766,2194.5133034777455,139.37686,eightpenguins
2026-07-13 06:23:04,day,overall,92,0x2e0b70d482e6b389e81dea528be57d825dd48070,2173.0394087622444,253512.89195199998,Trump2028
2026-07-13 06:23:04,day,overall,93,0xc7d02944a76b9f83b199e9090ecc92c82d241f8a,2171.5302154000915,30068.610900999996,0xc7D02944A76B9F83B199e9090ECC92C82d241F8a-1776944395495
2026-07-13 06:23:04,day,overall,94,0x3cd63e65f3df4aaf8ebe9de56fe5f8f633b218e4,2170.116608616001,0.0,HerbertAppreciator
