timestamp,timeframe,category,rank,address,pnl,volume,userName
2026-09-22 08:21:40,day,overall,1,0x6211f97a76ed5c4b1d658f637041ac5f293db89e,1243072.9708170001,0.0,Tiger200
2026-09-22 08:21:40,day,overall,2,0x7f8e1877a0907f2b2c7cabf8bdb2e2a8f3854487,797753.0656,149999.984287,ratatatatatatatataaaa
2026-09-22 08:21:40,day,overall,3,0x2c335066fe58fe9237c3d3dc7b275c2a034a0563,488308.1140835008,1292687.5189519997,0x2c335066FE58fe9237c3d3Dc7b275C2a034a0563-1759935795465
2026-09-22 08:21:40,day,overall,4,0xa38a455bbdd4b68486548b7e19da99903f4f821d,318446.73810604005,63609.52063,takeormake
2026-09-22 08:21:40,day,overall,5,0xf0318c32136c2db7fec88b84869aee6a1106c80c,291169.6626756374,155641.44656100002,BreakTheBank
2026-09-22 08:21:40,day,overall,6,0x67542c3219b37fd1610aad290676ff91cdbfe3bc,267213.93136739003,339335.061226,maz26
2026-09-22 08:21:40,day,overall,7,0xcd84d7f9262516865553555751609fb6f52abec6,263967.457986,46571.53222499999,Donkey14
2026-09-22 08:21:40,day,overall,8,0x84cfffc3f16dcc353094de30d4a45226eccd2f63,245954.71354972193,147052.8966209999,mooseborzoi
2026-09-22 08:21:40,day,overall,9,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,199696.27667324978,1138446.6722219996,RN1
2026-09-22 08:21:40,day,overall,10,0x5268527977f700f9bf9b6d5cd843859e4e70135d,153943.641727969,593444.3390250001,HomeRunHazard
2026-09-22 08:21:40,day,overall,11,0xfe787d2da716d60e8acff57fb87eb13cd4d10319,136801.8266892211,1940166.8950989996,ferrariChampions2026
2026-09-22 08:21:40,day,overall,12,0x9f2fe025f84839ca81dd8e0338892605702d2ca8,136216.877418718,350000.003335,surfandturf
2026-09-22 08:21:40,day,overall,13,0x7a75a4183e577123db9ff0adff520561ef95d288,136200.0,40000.0,177-letsgo
2026-09-22 08:21:40,day,overall,14,0xf28e42d20e4826f2b10a24bc952001697947cab2,123151.81209999998,521946.81999999995,ethanaz
2026-09-22 08:21:40,day,overall,15,0x821dab0565ebf5b327f51db06223fdcfe01acf16,120204.54637450697,254871.26782300006,Flaznorp
2026-09-22 08:21:40,day,overall,16,0x684baa57c338c2549aec0aa3f034f695d72a8409,112927.41787519504,115062.044262,monkeymashingkeyboard
2026-09-22 08:21:40,day,overall,17,0x9b11866433281ade9f2811dbde8acdefc45f5375,83641.61049075991,633060.0167340001,0x9b11866433281ade9f2811dbde8acdefc45f5375
2026-09-22 08:21:40,day,overall,18,0x224a89dbe0db0d6124b335edabd15b3f877da3d5,81380.9968699057,2142573.4432209996,wr0ngw4yb3tt0r
2026-09-22 08:21:40,day,overall,19,0xa2cced8bfae7d645f7f437fb76becf2fcbb70cbc,79999.987873,0.0,justwins
2026-09-22 08:21:40,day,overall,20,0xda856317923415a534d8952e6f8abde17c2e1ca7,76820.0,0.0,Yellow-Fever
2026-09-22 08:21:40,day,overall,21,0x32b484581fc5606de9c1e43af4636b6be9bc8b21,74167.00978231448,367353.93846599996,0x32b484581fc5606dE9C1e43AF4636b6Be9BC8B21-1774274303653
2026-09-22 08:21:40,day,overall,22,0x4df332e27f9ee3224f52ce30e3ce15c1075e788f,66435.21980315949,17877.946211000002,SunlineTicker
2026-09-22 08:21:40,day,overall,23,0x0346afae2603313d2bbee96b628536c8cbe352a5,63988.42656515098,103004.09662799997,GoalLineGhost
2026-09-22 08:21:40,day,overall,24,0xf1528f12e645462c344799b62b1b421a6a4c64aa,62999.992899745,0.0,phonesculptor
2026-09-22 08:21:40,day,overall,25,0xb8ef617fd5d960e61e56c50d2971697300b32864,62455.13530628847,144655.41303199998,no1dodgersfan
2026-09-22 08:21:40,day,overall,26,0x16bb9951a36fce71e2ef57890b786145e0ba8492,62295.0931,4404.29,0x16bb9951a36fce71e2ef57890b786145e0ba8492
2026-09-22 08:21:40,day,overall,27,0x1eb93479b3425ad57aef1442be4624a27880f884,56098.88603299069,27177.099211999997,PuntersPunter
2026-09-22 08:21:40,day,overall,28,0x613c67c3db8a9d20beb30d56aeeb9c3d2a1430fb,51738.8877757,42964.61503,0x613c67c3db8a9d20beb30d56aeeb9c3d2a1430fb
2026-09-22 08:21:40,day,overall,29,0xb4f978be63cdf75554b0b46a4262a6db597cc9a7,50702.29394976499,46452.079872999995,0xb4F978BE63cDF75554b0B46a4262a6dB597cc9A7-1779258330186
2026-09-22 08:21:40,day,overall,30,0x84dbb7103982e3617704a2ed7d5b39691952aeeb,48657.109706,1737.991668,Soarin22
2026-09-22 08:21:40,day,overall,31,0x66b23cd8bcb651e11b70f6f340ce154864870fdf,48556.387883999996,19973.450381000002,donaldbush
2026-09-22 08:21:40,day,overall,32,0x2d6ac4f70307102ac46e9e6ded67f3838ddf8add,46491.632914243986,15213.786716,GC-P
2026-09-22 08:21:40,day,overall,33,0x1e7792acc779a6af8304bd7991ff31d16d468c33,44673.424186,50000.0,THEdirkdiggler
2026-09-22 08:21:40,day,overall,34,0xdd92daf151fe1d21a771d6bde1c8ddffd4f09931,43907.0,0.0,walter-whitewich
2026-09-22 08:21:40,day,overall,35,0xb1ce16068fc340157af2ba61fecf263232ec3991,43533.516996163,0.0,EsportsAI
2026-09-22 08:21:40,day,overall,36,0xa080dadd87036ad01dbf5e9c254b0c3dbdba234f,42405.33340000001,140815.18,bands1
2026-09-22 08:21:40,day,overall,37,0xabb89972b21b304c1bed2bf26f35c8741ac9bba3,42368.728274309826,29746.718526000004,Feromont
2026-09-22 08:21:40,day,overall,38,0xcf7379b4b891c06d88807f6f70efa75378120215,40257.482783581,17996.915617000002,NM-P
2026-09-22 08:21:40,day,overall,39,0x952718df56ab7955e0a0121a9e47fa8f52b6888b,37718.20915400001,1530.9599999999998,0x952718dF56Ab7955E0A0121a9E47fa8f52B6888b-1787761374187
2026-09-22 08:21:40,day,overall,40,0x898b4ce2037316badeaba718110f4ffb41c36c00,36088.7059,31350.17355,spreadcorearb
2026-09-22 08:21:40,day,overall,41,0xa278b41b5afda5d18da683eb7f851a7b2dc13369,34507.30729119097,5327.48672,caspar1248
2026-09-22 08:21:40,day,overall,42,0x5f38747053bb642bb3ad456c5766ad9e6fb9eb70,32725.0,0.0,vilkaZ
2026-09-22 08:21:40,day,overall,43,0xdc41c39b95453c943174f369926018f6963bdd7e,32146.861398999972,108710.07341,nigiri99
2026-09-22 08:21:40,day,overall,44,0x26b46988d027c6c03cfa12a7c0c6d778be49b8a9,31344.89347685342,666197.647569,kkookkoo
2026-09-22 08:21:40,day,overall,45,0xae2b0aaea325a32870f56ff19df3b87acaa190ea,29193.577583787493,0.0,TB14
2026-09-22 08:21:40,day,overall,46,0x9909dfa7a317343039193b349909e2094b59311c,27582.93521,365.21000000000004,LhordGryffin
2026-09-22 08:21:40,day,overall,47,0x3dfb153c197d4c19d3b31c1ecd2c7b6860eeabaf,27557.87186720799,322077.557794,0x3DFb153c197D4C19D3B31c1ecD2c7B6860eeabAf-1722957908185
2026-09-22 08:21:40,day,overall,48,0xe4a7b5c3b60bbbaf33e4cf6d0fb5ddc3e3a2dc87,27060.0,0.0,VibeDoter
2026-09-22 08:21:40,day,overall,49,0x89a636baae1c31a712eff86c564601ac4135429a,26367.0,326.62,n0tTODAY
2026-09-22 08:21:40,day,overall,50,0xe16d3f2a5807999b358affd9445c3a09e45e5e30,25813.237147952997,18134.841561999998,0xE16D3F2A5807999b358aFfD9445C3a09E45E5e30-1776429210592
2026-09-22 08:21:40,day,overall,51,0xe987c520c086cf3930b0d163067b5470ba0ff0e1,24381.929099999994,88851.316383,0xe987c520c086Cf3930b0d163067B5470ba0FF0E1-1780518901092
2026-09-22 08:21:40,day,overall,52,0xde7be6d489bce070a959e0cb813128ae659b5f4b,23693.876795925018,6943.96,wan123
2026-09-22 08:21:40,day,overall,53,0x921751791595a6a52dec1230d2f29eaa50ebce22,21996.47116132,2261.84,0xE6FEbfD7b2bfDdeF4ed49BbCD79B82e2dcBB91Bc-1769513532325
2026-09-22 08:21:40,day,overall,54,0x67ac9e1ad7d7e74ef0215d14fc8edb538e4fedf1,21042.448819633988,87024.17666699999,3648393489047
2026-09-22 08:21:40,day,overall,55,0x06dc51826bc524d9a83770e7de9dd7e005b04524,20481.27729712851,121670.81429600003,0x06dc51826bc524d9a83770e7de9dd7e005b0452
2026-09-22 08:21:40,day,overall,56,0xfea31bc088000ff909be1dfd8d0e3f2c7ef2d227,20063.067969648982,87636.07859300001,ndb1
2026-09-22 08:21:40,day,overall,57,0x885ffdf360e5b0b6e6acb963fb3f8ba2344c8ed9,19411.466693140002,1442.636856,forecastication4
2026-09-22 08:21:40,day,overall,58,0x162ca4c5249987872fea1e15c846d7fe80316c47,19274.53545,1250.7,VD721lsj4938Dk388
